service_id,date,exception_type
2_merged_228529,20160327,2
2_merged_228526,20150327,2
3_merged_228528,20151225,2
3_merged_228528,20151126,2
3_merged_228528,20160530,2
3_merged_228528,20160704,2
3_merged_228528,20150907,2
3_merged_228528,20160101,2
3_merged_228525,20150907,2
3_merged_228525,20150525,2
3_merged_228525,20151126,2
3_merged_228525,20150704,2
3_merged_228525,20151225,2
3_merged_228525,20160101,2
